Country Name,Country Code,Indicator Name,Value
Italy,ITA,Barro-Lee: Percentage of population age 75+ with tertiary schooling. Completed Tertiary,2.29
Italy,ITA,Barro-Lee: Percentage of population age 75+ with tertiary schooling. Total (Incomplete and Completed Tertiary),3.52
Italy,ITA,"Barro-Lee: Population in thousands, age 15+, female",26067.0
Italy,ITA,"Barro-Lee: Population in thousands, age 15+, total",50210.0
Italy,ITA,"Barro-Lee: Population in thousands, age 15-19, female",1379.0
Italy,ITA,"Barro-Lee: Population in thousands, age 15-19, total",2833.0
Italy,ITA,"Barro-Lee: Population in thousands, age 20-24, female",1401.0
Italy,ITA,"Barro-Lee: Population in thousands, age 20-24, total",2867.0
Italy,ITA,"Barro-Lee: Population in thousands, age 25+, female",23287.0
Italy,ITA,"Barro-Lee: Population in thousands, age 25+, total",44510.0
Italy,ITA,"Barro-Lee: Population in thousands, age 25-29, female",1522.0
Italy,ITA,"Barro-Lee: Population in thousands, age 25-29, total",3104.0
Italy,ITA,"Barro-Lee: Population in thousands, age 30-34, female",1815.0
Italy,ITA,"Barro-Lee: Population in thousands, age 30-34, total",3689.0
Italy,ITA,"Barro-Lee: Population in thousands, age 35-39, female",2220.0
Italy,ITA,"Barro-Lee: Population in thousands, age 35-39, total",4497.0
Italy,ITA,"Barro-Lee: Population in thousands, age 40-44, female",2362.0
Italy,ITA,"Barro-Lee: Population in thousands, age 40-44, total",4752.0
Italy,ITA,"Barro-Lee: Population in thousands, age 45-49, female",2312.0
Italy,ITA,"Barro-Lee: Population in thousands, age 45-49, total",4616.0
Italy,ITA,"Barro-Lee: Population in thousands, age 50-54, female",2035.0
Italy,ITA,"Barro-Lee: Population in thousands, age 50-54, total",4038.0
Italy,ITA,"Barro-Lee: Population in thousands, age 55-59, female",1896.0
Italy,ITA,"Barro-Lee: Population in thousands, age 55-59, total",3727.0
Italy,ITA,"Barro-Lee: Population in thousands, age 60-64, female",1957.0
Italy,ITA,"Barro-Lee: Population in thousands, age 60-64, total",3798.0
Italy,ITA,"Barro-Lee: Population in thousands, age 65-69, female",1664.0
Italy,ITA,"Barro-Lee: Population in thousands, age 65-69, total",3147.0
Italy,ITA,"Barro-Lee: Population in thousands, age 70-74, female",1679.0
Italy,ITA,"Barro-Lee: Population in thousands, age 70-74, total",3055.0
Italy,ITA,"Barro-Lee: Population in thousands, age 75+, female",3825.0
Italy,ITA,"Barro-Lee: Population in thousands, age 75+, total",6087.0
Italy,ITA,Capital expenditure as % of total expenditure in public institutions (%),4.739530087
Italy,ITA,Capital expenditure as % of total expenditure in secondary public institutions (%),2.087480068
Italy,ITA,Current expenditure as % of total expenditure in public institutions (%),95.16190338
Italy,ITA,Current expenditure as % of total expenditure in secondary public institutions (%),97.05185699
Italy,ITA,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.56090927
Italy,ITA,Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%),17.89916992
Italy,ITA,Duration of compulsory education (years),12.0
Italy,ITA,"Enrolment in early childhood education, both sexes (number)",1686095.0
Italy,ITA,"Enrolment in early childhood education, female (number)",811460.0
Italy,ITA,"Enrolment in early childhood education, private institutions, both sexes (number)",497959.0
Italy,ITA,"Enrolment in early childhood education, public institutions, both sexes (number)",1188136.0
Italy,ITA,"Enrolment in lower secondary education, both sexes (number)",1813862.0
Italy,ITA,"Enrolment in lower secondary education, female (number)",867488.0
Italy,ITA,"Enrolment in lower secondary education, public institutions, both sexes (number)",1743510.0
Italy,ITA,"Enrolment in lower secondary education, public institutions, female (number)",834281.0
Italy,ITA,"Enrolment in lower secondary general, both sexes (number)",1813862.0
Italy,ITA,"Enrolment in lower secondary general, female (number)",867488.0
Italy,ITA,"Enrolment in post-secondary non-tertiary education, both sexes (number)",8181.0
Italy,ITA,"Enrolment in post-secondary non-tertiary education, female (number)",3883.0
Italy,ITA,"Enrolment in pre-primary education, both sexes (number)",1637110.0
Italy,ITA,"Enrolment in pre-primary education, female (number)",784022.0
Italy,ITA,"Enrolment in pre-primary education, private institutions, both sexes (number)",497959.0
Italy,ITA,"Enrolment in pre-primary education, private institutions, female (number)",240092.0
Italy,ITA,"Enrolment in pre-primary education, public institutions, both sexes (number)",1188136.0
Italy,ITA,"Enrolment in pre-primary education, public institutions, female (number)",571368.0
Italy,ITA,"Enrolment in primary education, both sexes (number)",2856247.0
Italy,ITA,"Enrolment in primary education, female (number)",1382597.0
Italy,ITA,"Enrolment in primary education, private institutions, both sexes (number)",191698.0
Italy,ITA,"Enrolment in primary education, private institutions, female (number)",93705.0
Italy,ITA,"Enrolment in primary education, public institutions, both sexes (number)",2669259.0
Italy,ITA,"Enrolment in primary education, public institutions, female (number)",1291979.0
Italy,ITA,"Enrolment in secondary education, both sexes (number)",4606017.0
Italy,ITA,"Enrolment in secondary education, female (number)",2215186.0
Italy,ITA,"Enrolment in secondary education, private institutions, both sexes (number)",323104.0
Italy,ITA,"Enrolment in secondary education, public institutions, both sexes (number)",4271198.0
Italy,ITA,"Enrolment in secondary general, both sexes (number)",3025324.0
Italy,ITA,"Enrolment in secondary general, female (number)",1618713.0
Italy,ITA,"Enrolment in secondary vocational, both sexes (number)",1580693.0
Italy,ITA,"Enrolment in secondary vocational, female (number)",596473.0
Italy,ITA,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",3133.108154
Italy,ITA,"Enrolment in tertiary education per 100,000 inhabitants, female",3476.736084
Italy,ITA,"Enrolment in tertiary education per 100,000 inhabitants, male",2769.392334
Italy,ITA,"Enrolment in tertiary education, all programmes, both sexes (number)",1826477.0
Italy,ITA,"Enrolment in tertiary education, all programmes, female (number)",1028882.0
Italy,ITA,"Enrolment in tertiary education, ISCED 5 programmes, both sexes (number)",2486.0
Italy,ITA,"Enrolment in tertiary education, ISCED 5 programmes, female (number)",590.0
Italy,ITA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",34928.0
Italy,ITA,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",18012.0
Italy,ITA,"Enrolment in upper secondary education, both sexes (number)",2780440.0
Italy,ITA,"Enrolment in upper secondary education, female (number)",1346367.0
Italy,ITA,"Enrolment in upper secondary education, private institutions, both sexes (number)",252752.0
Italy,ITA,"Enrolment in upper secondary education, public institutions, both sexes (number)",2527688.0
Italy,ITA,"Enrolment in upper secondary general, both sexes (number)",1127893.0
Italy,ITA,"Enrolment in upper secondary general, female (number)",690024.0
Italy,ITA,"Enrolment in upper secondary vocational, both sexes (number)",1652547.0
Italy,ITA,"Enrolment in upper secondary vocational, female (number)",656343.0
Italy,ITA,Expenditure on education as % of total government expenditure (%),8.006159782
Italy,ITA,Expenditure on secondary as % of government expenditure on education (%),42.41115189
Italy,ITA,Expenditure on secondary as % of total government expenditure (%),3.452579975
Italy,ITA,Expenditure on tertiary as % of government expenditure on education (%),19.58568954
Italy,ITA,Expenditure on tertiary as % of total government expenditure (%),1.631669998
Italy,ITA,GDP at market prices (constant 2005 US$),2083320000000.0
Italy,ITA,GDP at market prices (current US$),1858910000000.0
Italy,ITA,GDP per capita (constant 2005 US$),34377.92575
Italy,ITA,GDP per capita (current US$),30674.83607
Italy,ITA,"GDP per capita, PPP (constant 2011 international $)",34715.27487
Italy,ITA,"GDP per capita, PPP (current international $)",38345.1411
Italy,ITA,"GDP, PPP (constant 2011 international $)",2103770000000.0
Italy,ITA,"GDP, PPP (current international $)",2323740000000.0
Italy,ITA,GNI (current US$),1863080000000.0
Italy,ITA,"GNI per capita, Atlas method (current US$)",31730.0
Italy,ITA,"GNI per capita, PPP (current international $)",38430.0
Italy,ITA,"GNI, PPP (current international $)",2328950000000.0
Italy,ITA,Government expenditure in educational institutions as % of GDP (%),3.873589993
Italy,ITA,Government expenditure in secondary institutions education as % of GDP (%),1.736220002
Italy,ITA,Government expenditure in tertiary institutions as % of GDP (%),0.623090029
Italy,ITA,Government expenditure on education as % of GDP (%),4.079850197
Italy,ITA,Government expenditure on secondary education as % of GDP (%),1.75346005
Italy,ITA,Government expenditure on tertiary education as % of GDP (%),0.801400006
Italy,ITA,Government expenditure per secondary student (constant PPP$),8232.296875
Italy,ITA,Government expenditure per secondary student (constant US$),8326.766602
Italy,ITA,Government expenditure per secondary student (PPP$),8108.427246
Italy,ITA,Government expenditure per secondary student (US$),7955.387695
Italy,ITA,Government expenditure per secondary student as % of GDP per capita (%),22.87607002
Italy,ITA,Government expenditure per tertiary student as % of GDP per capita (%),26.18862915
Italy,ITA,"Graduates from ISCED 5 programmes in tertiary education, both sexes (number)",2611.0
Italy,ITA,"Graduates from ISCED 5 programmes in tertiary education, female (number)",1282.0
Italy,ITA,"Graduates from ISCED 8 programmes in tertiary education, both sexes (number)",11458.0
Italy,ITA,"Graduates from ISCED 8 programmes in tertiary education, female (number)",6099.0
Italy,ITA,"Graduates from tertiary education, both sexes (number)",374353.0
Italy,ITA,"Graduates from tertiary education, female (number)",223419.0
Italy,ITA,"Gross enrolment ratio, lower secondary, both sexes (%)",105.5403214
Italy,ITA,"Gross enrolment ratio, lower secondary, female (%)",103.8361511
Italy,ITA,"Gross enrolment ratio, lower secondary, gender parity index (GPI)",0.96645999
Italy,ITA,"Gross enrolment ratio, lower secondary, male (%)",107.1559525
Italy,ITA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",1.421249986
Italy,ITA,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",1.386459947
Italy,ITA,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",0.953410029
Italy,ITA,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",1.454220057
Italy,ITA,"Gross enrolment ratio, pre-primary, both sexes (%)",98.66101837
Italy,ITA,"Gross enrolment ratio, pre-primary, female (%)",97.39076996
Italy,ITA,"Gross enrolment ratio, pre-primary, gender parity index (GPI)",0.982620001
Italy,ITA,"Gross enrolment ratio, pre-primary, male (%)",99.85800934
Italy,ITA,"Gross enrolment ratio, primary and lower secondary, both sexes (%)",104.4764633
Italy,ITA,"Gross enrolment ratio, primary and lower secondary, female (%)",103.4847794
Italy,ITA,"Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)",0.981679976
Italy,ITA,"Gross enrolment ratio, primary and lower secondary, male (%)",105.4163666
Italy,ITA,"Gross enrolment ratio, primary and secondary, both sexes (%)",102.20401
Italy,ITA,"Gross enrolment ratio, primary and secondary, female (%)",101.4051514
Italy,ITA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",0.982990026
Italy,ITA,"Gross enrolment ratio, primary and secondary, male (%)",102.9612274
Italy,ITA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",90.85502625
Italy,ITA,"Gross enrolment ratio, primary to tertiary, female (%)",93.64042664
Italy,ITA,"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)",1.055310011
Italy,ITA,"Gross enrolment ratio, primary to tertiary, male (%)",88.73246765
Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",101.0373535
Italy,ITA,"Gross enrolment ratio, primary, female (%)",100.6328735
Italy,ITA,"Gross enrolment ratio, primary, gender parity index (GPI)",0.992240012
Italy,ITA,"Gross enrolment ratio, primary, male (%)",101.4197998
Italy,ITA,"Gross enrolment ratio, secondary, both sexes (%)",102.9024582
Italy,ITA,"Gross enrolment ratio, secondary, female (%)",101.68853
Italy,ITA,"Gross enrolment ratio, secondary, gender parity index (GPI)",0.977270007
Italy,ITA,"Gross enrolment ratio, secondary, male (%)",104.05336
Italy,ITA,"Gross enrolment ratio, tertiary, both sexes (%)",62.49607086
Italy,ITA,"Gross enrolment ratio, tertiary, female (%)",72.24382019
Italy,ITA,"Gross enrolment ratio, tertiary, gender parity index (GPI)",1.357179999
Italy,ITA,"Gross enrolment ratio, tertiary, male (%)",53.2309494
Italy,ITA,"Gross enrolment ratio, upper secondary, both sexes (%)",101.3178711
Italy,ITA,"Gross enrolment ratio, upper secondary, female (%)",100.3984833
Italy,ITA,"Gross enrolment ratio, upper secondary, gender parity index (GPI)",0.990320027
Italy,ITA,"Gross enrolment ratio, upper secondary, male (%)",102.1895523
Italy,ITA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",38.20447922
Italy,ITA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)",46.92210007
Italy,ITA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)",1.586130023
Italy,ITA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)",29.90910912
Italy,ITA,"Gross outbound enrolment ratio, all regions, both sexes (%)",1.541149974
Italy,ITA,"Inbound mobility rate, both sexes (%)",4.402750015
Italy,ITA,"Inbound mobility rate, female (%)",4.529789925
